candidate,won,first_win_tick,best_10_tick_flow,best_10_tick_swaps,total_swaps,total_reactions,sustained_ticks,active_cells,glowing_cells,non_glowing_required_cells,missing_required_resources,non_glowing_cell_ids,final_score,connected_cells,layout_score,diagnostics
884,false,-1,10.60,106,6841,2083,0,14,5,9,3,cell-a-001|cell-b-001|cell-d-001|cell-f-001|cell-g-001|cell-i-001|cell-i-002|cell-i-003|red-myco-001,-8076,14,1124250,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,red-myco-001;missingResources=A,D,F;strong=[cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002]|[cell-a-001]|[cell-d-001]|[cell-i-001]|[red-myco-001];weak=[cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002]|[cell-a-001]|[cell-d-001]|[cell-i-001]|[red-myco-001]"
885,false,-1,13.40,134,8950,3744,0,14,5,9,0,cell-a-001|cell-b-001|cell-e-001|cell-f-001|cell-g-001|cell-i-002|cell-i-003|red-myco-001|red-myco-002,12821,14,1246418,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-i-002,cell-i-003,red-myco-001,red-myco-002;missingResources=none;strong=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-i-001,cell-i-002]|[cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-i-001,cell-i-002]|[cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
886,false,-1,10.90,109,6416,1727,0,14,4,10,4,cell-a-001|cell-b-001|cell-c-001|cell-d-001|cell-f-001|cell-h-001|cell-i-001|cell-i-002|cell-i-003|cell-j-001,-14099,14,1333625,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-f-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001;missingResources=A,C,D,H;strong=[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-i-001]|[cell-i-003];weak=[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-i-001]|[cell-i-003]"
887,false,-1,9.00,90,4302,2038,0,12,3,11,5,cell-a-001|cell-b-001|cell-d-001|cell-e-001|cell-f-001|cell-g-001|cell-i-001|cell-i-002|cell-i-003|red-myco-001|red-myco-002,-10367,14,1192829,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,red-myco-001,red-myco-002;missingResources=A,B,D,F,I;strong=[cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-j-001]|[cell-a-001]|[cell-b-001]|[cell-d-001]|[cell-f-001]|[cell-i-001]|[cell-i-002]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-j-001]|[cell-a-001]|[cell-b-001]|[cell-d-001]|[cell-f-001]|[cell-i-001]|[cell-i-002]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
888,false,-1,12.70,127,7122,1906,0,13,5,9,3,cell-a-001|cell-b-001|cell-d-001|cell-e-001|cell-f-001|cell-g-001|cell-i-001|cell-i-002|cell-i-003,-11956,14,1203059,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003;missingResources=A,D,F;strong=[cell-b-001,cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-d-001]|[cell-f-001]|[cell-i-001]|[cell-i-003];weak=[cell-b-001,cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-d-001]|[cell-f-001]|[cell-i-001]|[cell-i-003]"
889,false,-1,12.80,128,6175,3365,0,14,4,10,1,cell-a-001|cell-b-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|red-myco-001|red-myco-002,7373,14,1334072,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,red-myco-001,red-myco-002;missingResources=A;strong=[cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-j-001]|[cell-b-001,cell-d-001,cell-f-001,cell-i-001]|[cell-a-001]|[cell-i-002]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-j-001]|[cell-b-001,cell-d-001,cell-f-001,cell-i-001]|[cell-a-001]|[cell-i-002]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
890,false,-1,12.20,122,6693,2407,0,13,4,10,1,cell-b-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-001|cell-i-002|cell-i-003|cell-j-001|red-myco-001,-5928,14,1127641,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001;missingResources=G;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-h-001,cell-i-001,cell-i-003,cell-j-001,red-myco-002]|[cell-g-001]|[cell-i-002]|[red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-h-001,cell-i-001,cell-i-003,cell-j-001,red-myco-002]|[cell-g-001]|[cell-i-002]|[red-myco-001]"
891,false,-1,10.40,104,5119,1798,0,12,2,12,4,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-001|red-myco-002,-14151,14,1190434,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002;missingResources=A,C,H,J;strong=[cell-b-001,cell-d-001,cell-f-001,cell-i-001,cell-i-002]|[cell-e-001,cell-j-001]|[cell-a-001]|[cell-c-001]|[cell-g-001]|[cell-h-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-b-001,cell-d-001,cell-f-001,cell-i-001,cell-i-002]|[cell-e-001,cell-j-001]|[cell-a-001]|[cell-c-001]|[cell-g-001]|[cell-h-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
892,false,-1,9.00,90,1874,742,0,11,1,13,6,cell-a-001|cell-b-001|cell-d-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-001|cell-i-002|cell-i-003|cell-j-001|red-myco-001|red-myco-002,-26848,14,1053958,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002;missingResources=A,B,D,F,G,I;strong=[cell-c-001,cell-e-001,cell-h-001,cell-j-001]|[cell-a-001]|[cell-b-001]|[cell-d-001]|[cell-f-001]|[cell-g-001]|[cell-i-001]|[cell-i-002]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-c-001,cell-e-001,cell-h-001,cell-j-001]|[cell-a-001]|[cell-b-001]|[cell-d-001]|[cell-f-001]|[cell-g-001]|[cell-i-001]|[cell-i-002]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
893,false,-1,13.10,131,6709,2057,0,14,2,12,3,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-001|red-myco-002,-9238,14,1197188,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002;missingResources=A,E,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-i-001,cell-i-002]|[cell-c-001,cell-h-001,cell-j-001]|[cell-e-001]|[cell-g-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-i-001,cell-i-002]|[cell-c-001,cell-h-001,cell-j-001]|[cell-e-001]|[cell-g-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
894,false,-1,8.90,89,4489,906,0,13,1,13,1,cell-a-001|cell-b-001|cell-d-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-001|cell-i-002|cell-i-003|cell-j-001|red-myco-001|red-myco-002,-23980,14,1013123,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002;missingResources=D;strong=[cell-c-001,cell-e-001,cell-h-001,cell-j-001]|[cell-a-001,cell-f-001,cell-i-003]|[cell-b-001,cell-i-002]|[cell-d-001]|[cell-g-001]|[cell-i-001]|[red-myco-001]|[red-myco-002];weak=[cell-c-001,cell-e-001,cell-h-001,cell-j-001]|[cell-a-001,cell-f-001,cell-i-003]|[cell-b-001,cell-i-002]|[cell-d-001]|[cell-g-001]|[cell-i-001]|[red-myco-001]|[red-myco-002]"
895,false,-1,9.80,98,6197,1798,0,11,2,12,3,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-001|red-myco-002,-15066,14,1062199,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002;missingResources=A,C,H;strong=[cell-b-001,cell-d-001,cell-f-001,cell-i-001,cell-i-002]|[cell-e-001,cell-g-001,cell-j-001]|[cell-a-001]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-b-001,cell-d-001,cell-f-001,cell-i-001,cell-i-002]|[cell-e-001,cell-g-001,cell-j-001]|[cell-a-001]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
896,false,-1,10.80,108,6611,1674,0,12,3,11,1,cell-a-001|cell-b-001|cell-d-001|cell-e-001|cell-g-001|cell-h-001|cell-i-001|cell-i-002|cell-i-003|cell-j-001|red-myco-002,-14752,14,1103562,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002;missingResources=D;strong=[cell-a-001,cell-b-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,red-myco-001]|[cell-c-001,cell-e-001,cell-h-001,cell-j-001]|[cell-d-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,red-myco-001]|[cell-c-001,cell-e-001,cell-h-001,cell-j-001]|[cell-d-001]|[red-myco-002]"
897,false,-1,13.10,131,7710,4006,0,14,7,7,1,cell-a-001|cell-b-001|cell-f-001|cell-g-001|cell-i-002|cell-i-003|red-myco-001,15931,14,1290342,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-f-001,cell-g-001,cell-i-002,cell-i-003,red-myco-001;missingResources=A;strong=[cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002]|[cell-b-001,cell-d-001,cell-f-001,cell-i-001]|[cell-a-001]|[red-myco-001];weak=[cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002]|[cell-b-001,cell-d-001,cell-f-001,cell-i-001]|[cell-a-001]|[red-myco-001]"
898,false,-1,13.20,132,6965,3440,0,14,4,10,0,cell-a-001|cell-b-001|cell-e-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-001|red-myco-002,8286,14,1417777,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-e-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002;missingResources=none;strong=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001]|[cell-c-001,cell-e-001,cell-h-001,cell-j-001]|[cell-i-002]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001]|[cell-c-001,cell-e-001,cell-h-001,cell-j-001]|[cell-i-002]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
899,false,-1,11.60,116,7719,1798,0,14,4,10,3,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001,-12344,14,1382785,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001;missingResources=A,C,H;strong=[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-c-001]|[cell-h-001]|[cell-i-003];weak=[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-c-001]|[cell-h-001]|[cell-i-003]"
900,false,-1,11.40,114,8140,2398,0,13,4,10,0,cell-a-001|cell-b-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-002,-5158,14,1194057,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002;missingResources=none;strong=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,red-myco-001]|[cell-c-001,cell-e-001,cell-h-001,cell-j-001]|[cell-i-003]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,red-myco-001]|[cell-c-001,cell-e-001,cell-h-001,cell-j-001]|[cell-i-003]|[red-myco-002]"
901,false,-1,16.60,166,5510,2889,0,14,3,11,2,cell-a-001|cell-b-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-001|red-myco-002,1700,14,1252990,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002;missingResources=A,G;strong=[cell-b-001,cell-d-001,cell-f-001,cell-i-001]|[cell-c-001,cell-e-001,cell-h-001,cell-j-001]|[cell-a-001]|[cell-g-001]|[cell-i-002]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-b-001,cell-d-001,cell-f-001,cell-i-001]|[cell-c-001,cell-e-001,cell-h-001,cell-j-001]|[cell-a-001]|[cell-g-001]|[cell-i-002]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
902,false,-1,16.20,162,10278,5447,0,13,8,6,1,cell-a-001|cell-d-001|cell-i-001|cell-i-002|cell-i-003|red-myco-001,32367,14,1130192,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-d-001,cell-i-001,cell-i-002,cell-i-003,red-myco-001;missingResources=D;strong=[cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-003,cell-j-001,red-myco-002]|[cell-d-001]|[cell-i-002]|[red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-003,cell-j-001,red-myco-002]|[cell-d-001]|[cell-i-002]|[red-myco-001]"
903,false,-1,12.00,120,9362,3731,0,12,6,8,1,cell-a-001|cell-b-001|cell-d-001|cell-e-001|cell-i-001|cell-i-002|cell-i-003|red-myco-002,9946,14,1106156,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-i-001,cell-i-002,cell-i-003,red-myco-002;missingResources=D;strong=[cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001]|[cell-d-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001]|[cell-d-001]|[red-myco-002]"
904,false,-1,12.70,127,9400,5458,0,13,8,6,1,cell-a-001|cell-f-001|cell-i-001|cell-i-002|cell-i-003|red-myco-001,29806,14,1306767,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-f-001,cell-i-001,cell-i-002,cell-i-003,red-myco-001;missingResources=A;strong=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-003,cell-j-001,red-myco-002]|[cell-a-001]|[cell-i-002]|[red-myco-001];weak=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-003,cell-j-001,red-myco-002]|[cell-a-001]|[cell-i-002]|[red-myco-001]"
905,false,-1,11.30,113,9145,4562,0,11,8,6,1,cell-a-001|cell-b-001|cell-f-001|cell-i-002|cell-i-003|red-myco-002,18171,14,1241334,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-f-001,cell-i-002,cell-i-003,red-myco-002;missingResources=A;strong=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,red-myco-001]|[cell-a-001]|[cell-i-002]|[cell-i-003]|[red-myco-002];weak=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,red-myco-001]|[cell-a-001]|[cell-i-002]|[cell-i-003]|[red-myco-002]"
906,false,-1,15.30,153,11575,5526,0,14,8,6,0,cell-a-001|cell-b-001|cell-e-001|cell-i-002|cell-i-003|red-myco-002,34244,14,1554922,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-e-001,cell-i-002,cell-i-003,red-myco-002;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-i-003]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-i-003]|[red-myco-002]"
907,false,-1,14.00,140,9201,3870,0,14,8,6,1,cell-a-001|cell-b-001|cell-d-001|cell-i-001|cell-i-002|cell-i-003,14360,14,1371871,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-i-001,cell-i-002,cell-i-003;missingResources=D;strong=[cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002]|[cell-d-001]|[cell-i-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002]|[cell-d-001]|[cell-i-001]"
908,false,-1,13.10,131,9440,3728,0,12,6,8,1,cell-a-001|cell-b-001|cell-d-001|cell-e-001|cell-i-001|cell-i-002|cell-i-003|red-myco-002,11712,14,1290225,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-i-001,cell-i-002,cell-i-003,red-myco-002;missingResources=D;strong=[cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001]|[cell-d-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001]|[cell-d-001]|[red-myco-002]"
909,false,-1,14.30,143,10475,5675,0,14,9,5,0,cell-a-001|cell-b-001|cell-i-002|cell-i-003|red-myco-001,35998,14,1513412,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-i-002,cell-i-003,red-myco-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-002]|[cell-i-003]|[red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-002]|[cell-i-003]|[red-myco-001]"
910,false,-1,13.20,132,11232,3597,0,14,6,8,2,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001,9274,14,1517771,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001;missingResources=C,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002]|[cell-c-001]|[cell-h-001];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002]|[cell-c-001]|[cell-h-001]"
911,false,-1,13.00,130,10537,4337,0,12,7,7,1,cell-a-001|cell-b-001|cell-e-001|cell-f-001|cell-h-001|cell-i-002|cell-i-003,16378,14,1552287,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-e-001,cell-f-001,cell-h-001,cell-i-002,cell-i-003;missingResources=A;strong=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-i-003];weak=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-i-003]"
912,false,-1,9.50,95,3304,1865,0,12,2,12,6,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-001|red-myco-002,-16044,14,1157630,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002;missingResources=A,C,E,G,H,J;strong=[cell-b-001,cell-d-001,cell-f-001,cell-i-001]|[cell-a-001]|[cell-c-001]|[cell-e-001]|[cell-g-001]|[cell-h-001]|[cell-i-002]|[cell-i-003]|[cell-j-001]|[red-myco-001]|[red-myco-002];weak=[cell-b-001,cell-d-001,cell-f-001,cell-i-001]|[cell-a-001]|[cell-c-001]|[cell-e-001]|[cell-g-001]|[cell-h-001]|[cell-i-002]|[cell-i-003]|[cell-j-001]|[red-myco-001]|[red-myco-002]"
913,false,-1,7.50,75,6369,1799,0,10,3,11,2,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-002,-16845,14,1192024,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002;missingResources=A,H;strong=[cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,red-myco-001]|[cell-c-001,cell-e-001,cell-j-001]|[cell-a-001]|[cell-h-001]|[cell-i-003]|[red-myco-002];weak=[cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,red-myco-001]|[cell-c-001,cell-e-001,cell-j-001]|[cell-a-001]|[cell-h-001]|[cell-i-003]|[red-myco-002]"
914,false,-1,17.00,170,11522,7063,0,14,11,3,0,cell-a-001|cell-i-003|red-myco-001,51852,14,1246010,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-i-003,red-myco-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002]|[red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002]|[red-myco-001]"
